feature,kind,is_shadow,overall_mean,overall_std,decision,drop_is_click_mean,drop_is_click_std,drop_is_like_mean,drop_is_like_std,drop_is_follow_mean,drop_is_follow_std,drop_is_comment_mean,drop_is_comment_std
comment_cnt,numeric,False,0.0005602336215726849,0.00010097001950947013,不通过,0.0005652833828769429,3.315707280608234e-05,0.0005551838602684267,0.00016878296621285793,-0.0013566862849675454,0.0006236361132108826,0.0029847670109664306,0.0013321974412612444
share_all_user_num,numeric,False,0.0005395933821278157,0.0002775609089512768,不通过,0.000738038584670179,0.00019777678346556888,0.00034114817958545246,0.00035734503443698475,-0.001796436381881909,0.0011779470984695029,0.003938756544165867,0.002866768411673034
upload_type,categorical,False,0.0005334365600024871,9.25527564789089e-05,不通过,0.0004891885574710061,3.966713131437226e-05,0.000577684562533968,0.00014543838164344554,0.000654804080677418,0.0006285689079386009,0.0018074263201227996,0.00021726356636769803
date,categorical,False,0.00047365039449306,0.00015863353548774663,不通过,0.0003724860026242209,7.983793110618318e-05,0.0005748147863618991,0.00023742913986931008,0.00034103239418851555,0.002962267912901612,-0.0023461043077268964,0.00038378335330767213
comment_stay_duration,numeric,False,0.00041295441648096326,4.1292481547090964e-05,不通过,0.0006353857579513011,2.8291610975628482e-05,-8.406404530888108e-05,0.00021632426050026236,0.00012406880185851973,0.0021312367776318984,0.013729374184677826,0.0006217569151487366
comment_user_num,numeric,False,0.0003884151974390404,0.00018967654021088598,不通过,0.0003656494444726303,7.740398967055008e-05,0.0004111809504054505,0.0003019490907512219,0.0002810051730668395,0.0016691270662312773,0.0034333074054709125,0.002065988629997346
onehot_feat16,categorical,False,0.00033995580634730665,7.211852785005542e-05,不通过,0.00026698756246072247,9.475697316630619e-05,0.00041292405023389084,4.948008253380463e-05,-0.00044830848859408096,0.0005994264416809333,0.0015089498077406709,0.00128433290323047
server_width,numeric,False,0.00033775309710378415,7.648931279847886e-05,不通过,0.0002868082886927266,0.00011645522076905937,0.0003886979055148417,3.6523404827898345e-05,-0.003553485344726437,0.0006292056574734179,0.0019865597836057716,0.0005667185521608785
onehot_feat13,categorical,False,0.0003285603452091168,9.345011666349807e-05,不通过,0.0001632337279338092,6.521175135242174e-05,0.0004938869624844244,0.0001216884819745744,0.0019514039048414606,0.00015790481013561218,-0.00017529689772681026,0.0002484275442289086
report_user_num,numeric,False,0.0003143550900713647,0.00010033601307986114,不通过,0.00034826058498464246,4.5536817760605765e-05,0.00028044959515808693,0.0001551352083991165,0.001445134614615225,0.000494131714703238,0.0018084491527051716,0.0008322577513623925
server_height,numeric,False,0.00030754710607714764,0.00012152760307288485,不通过,0.0004163068065676419,2.7491781300047764e-06,-0.00016322907459357752,0.0002775896969296754,0.005106850858030716,0.001594606860750982,0.0006592344707291309,0.0009948985758526454
onehot_feat14,categorical,False,0.0002716303564142727,0.00011009717633311045,不通过,0.0003345437503882535,1.6811780228763036e-05,-0.00016055171853242753,0.00026085119302230017,0.00046725473271565693,0.0009970128158211496,0.001292047024512799,0.0008998417998551657
comment_like_cnt,numeric,False,0.0002522496491620211,8.393794769764774e-05,不通过,0.0004241935573464269,0.00010337801077662589,-2.0444070844486777e-05,0.00011491977689757058,0.001288536258061949,0.0006404846162608868,0.004398448078391293,0.0005477796126496699
onehot_feat15,categorical,False,0.00022076979711073882,8.050627335092839e-05,不通过,0.00029977554894326336,6.915613394471117e-05,0.0001417640452782143,9.185641275714562e-05,-0.0006385549844222608,9.589026930072413e-05,0.000690672419046893,0.0007214540191589312
fans_user_num,numeric,False,0.00018213882296924666,0.00011788619610189497,不通过,9.719581545145999e-05,6.030467955897696e-05,0.0002670818304870333,0.00017546771264481296,0.0006227798056217907,0.0008615017446704523,0.000918218699994496,0.0007853912596720101
upload_dt,categorical,False,0.00017379910201786863,9.727884105044209e-05,不通过,0.00012620211454476374,5.8367824887138784e-05,0.00022139608949097353,0.00013618985721374537,-0.0016334296856303683,0.00012377983191137586,-0.0001469349957358886,0.0006425437192364276
report_cnt,numeric,False,0.00012966705619591828,5.5632956431761317e-05,不通过,0.00018409830177231376,8.18025110292442e-05,-2.5634886307468463e-05,9.15041624901182e-05,-9.696142039413343e-05,0.0004894206138825433,0.0010266578251660146,0.0005350764651470899
shadow_0,numeric,True,8.207564084080261e-05,4.5659351675828125e-05,不通过,-5.604355119411449e-05,2.8541345214678702e-05,-1.086494496926882e-05,0.00014592754447880765,0.000786863270207605,0.001027021869249868,-0.0008081528558451975,0.0006928539517935591
music_type,categorical,False,7.331880020394754e-05,2.596597014572696e-05,不通过,0.00010259671179531822,2.0543595717486255e-05,-9.440583395248225e-06,6.132651186483928e-05,-3.051889019989318e-05,8.814174695614193e-05,-0.0002992049503467431,0.000447397088610776
video_type,categorical,False,2.578930922710517e-05,1.8160737339146444e-05,不通过,-3.7356034667812565e-06,3.530725717573756e-05,2.0287644613222373e-05,2.7845848037944777e-05,0.0005186921999730995,7.880003220637547e-05,0.00040082204639468877,3.521768291723453e-05
onehot_feat5,categorical,False,2.1533666525723007e-05,1.0469188221978247e-05,不通过,6.798891467596491e-07,6.050403787903954e-06,-3.83955089344005e-05,1.8802527899795943e-05,-4.517548442014204e-05,5.485205057864741e-05,-8.460448400141966e-05,0.00011296411039933911
onehot_feat17,categorical,False,2.149196752756118e-05,2.025684248759024e-05,不通过,-1.1100375427656553e-05,8.615472474486155e-06,-3.188355962746581e-05,3.1898212500694326e-05,-0.00019605198464678342,0.00022492325381779754,-0.0012590257615520868,0.0009466085450221546
is_lowactive_period,categorical,False,0.0,0.0,不通过,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visible_status,categorical,False,0.0,0.0,不通过,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
